system:index,PfafIDIrrWN_monthY2014M02,countIrrWN_monthY2014M02,meanIrrWN_monthY2014M02,.geo
0,111011,2536,1.9632974631921905E-5,
1,111012,3921,0.0,
2,111013,1194,0.0,
3,111014,5605,0.0,
4,111015,21769,0.0,
5,111016,2382,0.0,
6,111017,11168,0.0,
7,111018,2509,0.0,
8,111019,8353,0.0,
9,111020,14779,0.0,
10,111030,6961,0.0,
11,111041,17205,0.0,
12,111042,6643,0.0,
13,111043,349,0.0,
14,111044,6597,0.0,
15,111045,7591,0.0,
16,111046,4623,0.0,
17,111047,903,0.0,
18,111048,4457,0.0,
19,111049,4490,0.0,
20,111050,20250,0.0,
21,111060,5660,1.8843991035085098E-6,
22,111070,13788,1.135736406503773E-4,
23,111081,5223,6.23673855032972E-4,
24,111082,18754,8.743769804725674E-9,
25,111083,6133,0.0,
26,111084,15194,2.034412266728648E-4,
27,111085,10124,2.068038442798572E-8,
28,111086,2528,0.0,
29,111087,13852,5.3019087792451E-5,
30,111088,3118,0.0,
31,111089,2844,1.6865316605372679E-4,
32,111090,510,2.6966934257464677E-5,
33,111091,212,0.00428686207662921,
34,111092,2946,0.0013366144305531939,
35,111093,19956,6.88890757648157E-6,
36,111094,2485,3.763341571636741E-5,
37,111095,1794,7.338691533548582E-5,
38,111096,2707,2.638989073886421E-4,
39,111097,2700,1.0946300969030287E-4,
40,111098,3449,2.558917077640698E-4,
41,111099,5594,1.1936479550508702E-5,
42,112011,3093,0.0,
43,112012,21200,0.0,
44,112013,15552,0.0,
45,112014,34480,0.0,
46,112015,4666,0.0,
47,112016,11966,0.0,
48,112017,13480,0.0,
49,112018,14831,0.0,
50,112019,46077,9.813336071167528E-5,
51,112020,1906,0.0,
52,112030,2337,0.0,
53,112041,4145,0.0,
54,112042,9610,0.0,
55,112043,1103,0.0,
56,112044,5576,0.0,
57,112045,2564,0.0,
58,112046,18320,0.0,
59,112047,22718,0.0,
60,112048,6256,0.0,
61,112049,17069,0.0,
62,112050,8062,0.0,
63,112060,9065,0.0,
64,112070,2276,0.0,
65,112111,39164,2.3212593614920825E-6,
66,112112,4819,0.0,
67,112113,7180,0.0,
68,112114,4624,7.499767971298953E-4,
69,112115,1326,0.0,
70,112116,4584,0.0012546232203135494,
71,112117,2017,0.0,
