system:index,PfafIDIrrWW_monthY2014M12,countIrrWW_monthY2014M12,meanIrrWW_monthY2014M12,.geo
110,114210,16802,8.4466585087525E-5,
111,114221,2409,2.1363872761851872E-6,
112,114222,5839,0.0,
113,114223,174,0.0,
114,114224,77580,1.3320844319847677E-5,
115,114225,2250,0.0,
116,114226,17050,3.51554174567778E-5,
117,114227,24212,6.467060756759823E-6,
118,114228,5771,0.0,
119,114229,9213,0.0,
120,114230,2510,0.0,
121,114240,9987,0.0,
122,114250,4469,0.0,
123,114260,6798,0.0,
124,114270,14977,8.206642672158616E-6,
125,114281,1050,1.0506961776114455E-4,
126,114282,6319,0.0,
127,114283,60,0.0,
128,114284,14492,0.0,
129,114285,1297,0.0,
130,114286,6726,0.0,
131,114287,4228,0.0,
132,114288,2619,0.0,
133,114289,5390,0.0,
134,114290,26586,2.4163809461025547E-4,
135,114300,722,0.03127967085486555,
136,114410,3376,8.509752714537446E-8,
137,114411,11647,0.0039009918034300446,
138,114412,3525,0.0,
139,114413,15127,2.5973222453620462E-5,
140,114414,3267,2.87604014817109E-6,
141,114415,1,2.3492765597230792E-4,
142,114416,4264,0.0,
143,114417,542,1.897048745803845E-4,
144,114418,12522,7.272624916459543E-8,
145,114419,3385,0.0,
146,114420,17640,4.675467879582015E-8,
147,114430,12313,6.651489650973095E-5,
148,114441,1660,6.390095493483644E-5,
149,114442,3796,3.943054037221226E-5,
150,114443,23070,5.2031030472879E-5,
151,114444,3586,0.0,
152,114445,6066,0.0,
153,114446,8489,0.0,
154,114447,2883,0.0,
155,114448,12265,0.0,
156,114449,8665,0.0,
157,114450,473,3.0100340463103246E-5,
158,114460,29132,9.09088006920182E-5,
159,114470,26976,2.4530541491743707E-5,
160,114480,17674,1.2156579008555725E-6,
161,114490,22455,2.721024356800597E-7,
162,114500,27914,0.0017626771159049866,
163,114601,5823,0.0,
164,114602,10662,0.0023009397138312195,
165,114603,506,3.793522421449531E-5,
166,114604,6933,0.0,
167,114605,4090,7.873477218391193E-6,
168,114606,5583,3.507636859704371E-5,
169,114607,21267,1.4836951241736437E-5,
170,114608,3869,0.0,
171,114609,2978,0.0,
172,114701,4745,0.014995189181036615,
173,114702,5013,0.0012611417937390761,
174,114703,5019,0.005540633873062448,
175,114704,8359,1.3993840050509926E-5,
176,114705,9685,4.5164824654767436E-5,
177,114706,1442,0.0,
178,114707,446,0.0,
179,114708,1479,0.0,
180,114709,13,0.0,
181,114801,5712,5.318463406921164E-6,
182,114802,3134,0.0,
183,114803,856,0.0,
184,114804,3306,1.558556867746087E-7,
185,114805,5341,0.0,
186,114806,4465,0.0,
187,114807,8853,1.0418131666343626E-5,
188,114808,9325,2.4304803822210914E-5,
189,114809,12520,1.784093073286072E-5,
190,114910,24602,1.3805337151081442E-4,
191,114920,13186,1.2895793289840641E-5,
192,114931,367,4.0818207703707387E-4,
193,114932,6668,1.0435879996213285E-4,
194,114933,3381,0.0,
195,114934,4835,0.0,
196,114935,10129,5.859876277539119E-5,
197,114936,1413,0.0,
198,114937,2005,0.0,
199,114938,7122,0.0,
200,114939,3723,0.0,
201,114940,17917,5.599278438319808E-6,
202,114950,8839,0.0,
203,114960,17499,8.34592960231267E-4,
204,114970,3830,0.0,
205,114980,12419,2.660703430929987E-6,
206,114990,32085,3.586720558174914E-4,
207,115101,71040,2.4388873964432783E-5,
208,115102,2813,4.209371571859397E-5,
209,115103,1057,0.0,
210,115201,4944,1.3662566395704957E-7,
211,115202,7332,5.5971674345469205E-5,
212,115203,9279,4.013459302311836E-4,
213,115204,4711,0.0,
214,115205,18925,1.0860244415687604E-5,
215,115206,1020,0.0,
216,115207,6669,1.0147933528105518E-4,
217,115208,4606,3.29209936751507E-7,
218,115209,6567,4.299372362583965E-5,
219,115300,31550,1.455516809480738E-4,
220,115410,59,0.0,
221,115421,2746,0.0,
222,115422,5910,0.0,
223,115423,190,0.0,
224,115424,27002,6.778239813000527E-4,
225,115425,317,0.0,
226,115426,4129,4.417637489408542E-6,
227,115427,2339,0.0,
228,115428,1980,0.0,
229,115429,11579,1.196516189357311E-4,
230,115430,18309,0.0,
231,115440,14238,0.0,
232,115451,34,0.0,
233,115452,3041,0.0,
234,115453,6141,5.3468569711632054E-5,
235,115454,5229,7.972596721716077E-5,
236,115455,8528,2.481410888025038E-5,
237,115456,4944,0.0,
238,115457,740,0.0,
239,115458,4129,3.261917761383427E-5,
240,115459,17083,1.809046678942582E-4,
241,115460,8270,1.4893197677529264E-4,
242,115470,9268,1.6825944826112522E-4,
243,115480,12405,0.0,
244,115490,6089,0.0,
245,115501,6,0.0,
246,115502,8893,0.0,
247,115503,750,0.0,
248,115504,2436,0.0,
249,115505,2096,0.0,
250,115506,7486,0.0,
251,115507,574,0.0,
252,115508,7481,0.0,
253,115509,7552,0.0,
254,115601,269,0.0,
255,115602,21806,1.783660406508039E-4,
256,115603,1991,5.69070669359989E-6,
257,115604,2276,6.875236359346719E-4,
258,115605,19149,6.718180994589628E-4,
259,115606,1710,7.222877048519902E-4,
260,115607,4877,1.1339598981542112E-4,
261,115608,12255,3.5735919600935417E-4,
262,115711,18,0.0,
263,115712,7528,1.5409572769013868E-6,
264,115713,7,0.0,
265,115714,25076,1.1374359603611243E-4,
266,115715,13882,6.813464378936523E-4,
267,115716,6926,4.5821608612395183E-4,
268,115717,32235,8.744437852022717E-4,
269,115718,4428,5.343089791077603E-4,
270,115719,27564,0.0011044639252329419,
271,115720,175,0.0,
272,115730,15209,3.2481626130116446E-5,
273,115740,4470,0.0,
274,115750,4443,0.0,
275,115801,15355,1.2031942081287764E-4,
276,115802,8564,3.282157695864588E-5,
277,115803,22718,1.789855031063734E-5,
278,115804,1554,0.0,
279,115805,2794,0.0,
280,115806,5497,0.0,
281,115807,2697,0.0,
282,115808,8272,0.0,
283,115809,7022,0.0,
284,115900,20078,1.569874551092356E-6,
285,116001,3505,2.2468916536295622E-5,
286,116002,38883,3.265720772681763E-5,
287,116003,3319,2.569226610789772E-5,
288,116004,21261,5.849162305602551E-5,
289,116005,3515,0.0,
290,116006,4365,0.0,
291,116007,6990,0.0,
292,116008,3767,0.0,
293,116009,7974,1.6966591400146062E-5,
294,117000,10611,1.4989534397478124E-4,
295,117100,200,0.0,
296,117101,327,0.0,
297,117102,12545,2.3672441461973487E-5,
298,117103,154,0.0,
299,117104,13065,0.0,
300,117105,9005,0.0,
301,117106,6687,7.825979829970474E-5,
302,117107,528,0.0,
303,117108,11426,2.304871361440142E-5,
304,117109,3709,0.0,
305,117201,2410,2.0476560474180845E-5,
306,117202,9093,0.0,
307,117203,5632,1.1941147118136334E-5,
308,117204,15089,1.2526682333854835E-5,
309,117205,7273,9.070597538605218E-5,
310,117206,15598,2.2895225392595023E-5,
311,117207,2233,0.002584697250511869,
312,117208,6528,5.732141572601032E-4,
313,117209,47115,0.001177108482809994,
314,117300,3443,9.492679892780955E-5,
315,117310,1731,0.0,
316,117320,9733,1.1910478237769992E-4,
317,117321,35,0.0,
318,117322,3445,1.6998120009285562E-5,
319,117323,4536,5.351426062576366E-5,
320,117324,8445,3.4529716891916186E-5,
321,117325,4901,8.816026330969768E-5,
322,117326,10718,1.1028774139496234E-5,
323,117327,860,2.0149365175882003E-4,
324,117328,3379,7.281226270558945E-5,
325,117329,8495,0.0020606760029099392,
326,117331,962,3.6103218742160183E-6,
327,117332,8998,2.479697628521458E-5,
328,117333,1609,1.4016257039460083E-5,
329,117334,4584,2.1189113289623228E-6,
330,117335,130,3.1899989011835476E-5,
331,117336,5124,2.2818020199364094E-5,
332,117337,3766,2.5989185898076092E-5,
333,117338,7822,1.359952972490447E-4,
334,117339,4481,3.39737948022585E-5,
335,117340,3629,7.85173449457574E-6,
336,117341,3562,5.479500150123022E-5,
337,117342,1453,0.002536341479036826,
338,117343,225,2.8158140337710384E-4,
339,117344,24075,7.792569183730761E-6,
340,117345,1996,4.97803790157184E-4,
341,117346,2560,0.002094472894971822,
342,117347,7977,2.376159546688404E-4,
343,117348,6817,0.001424977755325843,
344,117349,7746,0.0022483626016098542,
345,117350,9106,0.0,
346,117360,1417,0.0,
347,117361,8261,4.160776041534414E-5,
348,117362,4616,0.0,
349,117363,1954,3.909059714699093E-4,
350,117364,3249,7.131942142768282E-5,
351,117365,5139,0.0011272685838738285,
352,117366,3863,3.4733277512582366E-4,
353,117367,10234,2.1832622438057618E-4,
354,117368,3636,0.0,
355,117369,8350,2.279542456111546E-5,
356,117370,289,3.6221009257613563E-4,
357,117380,20668,3.8573357637489137E-4,
358,117390,8986,2.510012004469019E-5,
359,117400,31535,3.300349281571063E-5,
360,117410,6659,6.605587974682987E-7,
361,117420,9684,0.0,
362,117430,6244,0.0,
363,117441,7455,0.0,
364,117442,30064,3.0460943695951357E-7,
365,117443,1483,0.0,
366,117444,4685,2.845055661111269E-7,
367,117445,6049,1.6272871067439347E-4,
368,117446,6873,7.603668501909962E-5,
369,117447,7098,2.997773170635815E-6,
370,117448,11424,4.165476012489436E-5,
371,117449,10133,3.599550332406555E-5,
372,117450,23656,1.6796950169711E-4,
373,117460,32576,0.0,
374,117470,3648,0.0,
375,117480,6353,5.713182938878782E-4,
376,117490,34383,0.0013032620085153689,
377,117501,4101,0.0,
378,117502,19773,1.063823027890081E-7,
379,117503,131,0.0,
380,117504,4880,0.0,
381,117505,1891,0.0,
382,117506,20274,1.0490488060762062E-5,
383,117507,1796,5.0737599912612824E-5,
384,117508,7144,1.130973082813131E-4,
385,117509,6695,2.100840566057253E-6,
386,117610,21194,3.68996215904969E-5,
387,117621,20963,0.0,
388,117622,7510,0.0,
389,117623,6148,0.0,
390,117624,5529,0.0,
391,117625,3107,0.0,
392,117626,5092,1.276280967583321E-7,
393,117627,2338,0.0,
394,117628,4803,1.4789930702714652E-6,
395,117629,17441,1.9264086081314905E-5,
396,117630,7944,0.0,
397,117640,12237,1.8680373589701318E-6,
398,117650,27139,0.0,
399,117660,11080,6.2337933536278E-5,
400,117670,16159,5.457699289136446E-7,
401,117680,7373,1.5833332058529796E-6,
402,117690,8974,0.0,
403,117701,4237,1.1180644917633183E-7,
404,117702,3062,0.0,
405,117703,3098,0.0,
406,117704,29472,1.693319836206476E-5,
407,117705,3488,8.194515186400437E-5,
408,117706,12305,4.787479506484505E-5,
409,117707,5022,3.608115882839159E-5,
410,117708,6600,0.0,
411,117709,6,0.0,
412,117801,19386,6.936295459804144E-6,
413,117802,8138,1.5779647524313295E-5,
414,117803,4481,0.0,
415,117804,4823,0.0,
416,117805,9139,0.0,
417,117806,4243,0.0,
418,117807,14182,3.171301440434328E-6,
419,117808,4009,1.758916170485642E-5,
420,117809,5404,5.392073998003111E-7,
421,117911,4254,0.0,
422,117912,11369,0.0,
423,117913,4828,0.0,
424,117914,9748,0.0,
425,117915,2892,0.0,
426,117916,4522,0.0,
427,117917,881,0.0,
428,117918,3489,0.0,
429,117919,3366,0.0,
430,117920,12385,7.74524652106304E-5,
431,117930,3842,0.0,
432,117940,17976,2.587007995558566E-5,
433,117950,35035,5.948926478909373E-6,
434,117960,27987,6.90238274916751E-6,
435,117970,4764,0.0,
436,117980,23322,3.101269334601567E-5,
437,117990,502,0.0,
438,121000,5402,2.876209159215668E-4,
439,122100,13683,6.076365654871963E-5,
440,122211,6406,4.38124750104984E-5,
441,122212,1855,1.9970374803021415E-4,
442,122213,3138,5.61399059230394E-6,
443,122214,5851,0.006625867871375251,
444,122215,3894,0.007164210767277091,
445,122216,2115,0.001808123962045815,
446,122217,20739,1.836819907573099E-4,
447,122218,7387,2.698831404925452E-5,
448,122219,381,0.0,
449,122220,10173,9.130138669109909E-5,
450,122230,15251,5.080728546407238E-5,
451,122240,13981,1.5705667402306624E-4,
452,122250,4175,2.5767671881666936E-4,
453,122260,9898,1.4020769767064854E-4,
454,122270,25323,8.833527370085762E-5,
455,122281,58,0.0,
456,122282,18679,1.1848686257469062E-5,
457,122283,8866,4.2273567737552026E-5,
458,122284,3054,1.8804369025430654E-5,
459,122285,1410,1.731845644337794E-5,
460,122286,2459,2.0986374795262688E-4,
461,122287,2283,0.0,
462,122288,5474,1.4396476498225937E-4,
463,122289,4972,4.0612802923380205E-5,
464,122290,14591,5.8994119817770314E-5,
465,122310,31891,3.647348905080275E-5,
466,122321,1222,0.0,
467,122322,23462,4.511825299960096E-5,
468,122323,1012,6.88912534467042E-6,
469,122324,26869,3.241775298777837E-4,
470,122325,566,6.908640749024422E-5,
471,122326,979,0.0,
472,122327,743,0.0,
473,122328,2014,0.0,
474,122329,9878,3.030649221653316E-4,
475,122330,1421,7.428437948720882E-4,
476,122340,19786,1.6099474546156087E-5,
477,122350,11368,3.029052863203599E-5,
478,122360,35190,1.6181791554484075E-5,
479,122371,6512,1.1888817891535904E-5,
480,122372,2747,0.0,
481,122373,5796,2.19540700483208E-6,
482,122374,6294,3.498569827459575E-6,
483,122375,2608,0.0,
484,122376,11494,2.7326323092616224E-4,
485,122377,3260,0.0,
486,122378,2622,0.0,
487,122379,170,0.0,
488,122380,30585,5.15161859850907E-4,
489,122390,928,0.0,
490,122410,9362,1.7890038127909067E-4,
491,122421,1196,6.370443414108416E-5,
492,122422,18009,7.831972944348963E-5,
493,122423,7491,2.450791448429928E-4,
494,122424,10799,2.8439037670141803E-4,
495,122425,914,3.3547360390984238E-6,
496,122426,4254,3.243287738809563E-4,
497,122427,5533,0.002028187178141,
498,122428,2222,2.5468693161932705E-4,
499,122429,3051,4.238413733173046E-4,
500,122430,27772,4.093154542521582E-4,
501,122440,12555,4.881152085427865E-4,
502,122450,18864,2.415732696547358E-4,
503,122460,7469,1.2742534127805576E-6,
504,122470,3244,2.0410515900641914E-4,
505,122480,5516,4.0518317080378245E-4,
506,122491,6706,2.667233520039138E-4,
507,122492,3053,2.8213932837731087E-6,
508,122493,1532,4.786038367208174E-4,
509,122494,2788,5.371565698855282E-4,
510,122495,5977,7.67151097625381E-4,
511,122496,5303,8.920776077652891E-4,
512,122497,1273,3.2594513328368624E-4,
513,122498,3034,8.096275658378454E-5,
514,122499,10962,4.019634581753174E-5,
515,122500,23063,3.946202560910794E-4,
516,122611,9237,0.003561352801346835,
517,122612,5371,9.644348382592275E-4,
518,122613,192,0.0,
519,122614,4748,0.0,
520,122615,4622,4.648948777115717E-4,
521,122616,10095,2.7481611522359728E-5,
522,122617,15119,2.6691512017629842E-5,
523,122618,8593,0.0,
524,122619,19409,1.0887101844952648E-5,
525,122620,12619,9.177485864670915E-6,
526,122630,2524,2.3259873981806088E-5,
527,122640,29501,0.0,
528,122650,5639,4.587616283458014E-5,
529,122660,16242,7.745775369423758E-5,
530,122670,3328,1.3579268443633706E-5,
531,122680,11281,1.339071985428765E-4,
532,122690,29803,6.277224247948119E-4,
533,122710,5407,4.358538988870699E-4,
534,122722,5618,1.8056653092339897E-4,
535,122723,11478,2.7036483052991436E-5,
536,122724,14659,2.609315257236385E-4,
537,122725,8871,4.0557629823506545E-5,
538,122726,3932,4.986210400669364E-4,
539,122727,1890,0.0,
540,122728,7726,1.2812179938880778E-4,
541,122729,8395,2.6728125307688076E-4,
542,122730,4711,6.316497000411672E-6,
543,122740,8391,0.0,
544,122750,4912,1.2480293274383175E-4,
545,122760,12525,0.0,
546,122770,24193,1.2616443601196883E-4,
547,122781,503,1.0335778138800961E-5,
548,122782,2807,0.0,
549,122783,2653,0.0,
550,122784,25385,3.0004040077560305E-5,
551,122785,1998,0.0,
552,122786,1849,0.0,
553,122787,5021,8.055128531480162E-5,
554,122788,7791,1.5821489520729667E-5,
555,122789,5635,1.9514830002994506E-4,
556,122790,26804,5.0698511712262686E-5,
557,122810,16351,1.1031462082190992E-6,
558,122820,26020,0.0,
559,122830,15823,0.0,
560,122841,427,0.0,
561,122842,3197,0.0,
562,122843,2941,0.0,
563,122844,5885,0.0,
564,122845,151,0.0,
565,122846,18775,0.0,
566,122847,2010,0.0,
567,122848,6351,0.0,
568,122849,6829,0.0,
569,122851,10,0.0,
570,122852,5277,0.0,
571,122853,162,0.0,
572,122854,5104,0.0,
573,122855,11928,0.0,
574,122856,6580,0.0,
575,122857,2106,0.0,
576,122858,6842,0.0,
577,122859,830,0.0,
578,122860,9486,0.0,
579,122870,11735,0.0,
580,122880,12156,0.0,
581,122890,11676,0.0,
582,122911,7164,3.3179460162331717E-5,
583,122912,18732,1.4720242570594529E-6,
584,122913,17705,3.848917489918513E-5,
585,122914,9276,7.31117846299384E-6,
586,122915,11505,0.0,
587,122916,10313,0.0,
588,122917,400,0.0,
589,122918,13061,0.0,
590,122919,11179,0.0,
591,122921,609,0.0,
592,122922,9754,0.0,
593,122923,614,0.0,
594,122924,15537,0.0,
595,122925,2123,0.0,
596,122926,5763,0.0,
597,122927,501,0.0,
598,122928,6274,0.0,
599,122929,9474,0.0,
600,122930,30101,4.863209675166605E-8,
601,122941,75,0.0,
602,122942,6053,0.0,
603,122943,2293,0.0,
604,122944,6592,0.0,
605,122945,2501,0.0,
606,122946,7806,0.0,
607,122947,17374,0.0,
608,122948,3721,0.0,
609,122949,9816,0.0,
610,122950,306,0.0,
611,122961,3054,0.0,
612,122962,3634,0.0,
613,122963,1190,0.0,
614,122964,25207,0.0,
615,122965,3358,0.0,
616,122966,6034,0.0,
617,122967,2557,0.0,
618,122968,27002,0.0,
619,122969,14397,0.0,
620,122970,33383,0.0,
621,122981,643,0.0,
622,122982,22493,0.0,
623,122983,1336,0.0,
624,122984,2966,0.0,
625,122985,6665,0.0,
626,122986,4664,0.0,
627,122987,4784,0.0,
628,122988,2411,0.0,
629,122989,3747,0.0,
630,122990,28675,0.0,
631,123010,21695,6.303989705359347E-6,
632,123021,399,0.0011689303732025872,
633,123022,5200,2.8673329189540574E-5,
634,123023,1477,0.0011164304039474183,
635,123024,11268,2.2917705433787302E-6,
636,123025,1247,1.5325177498825326E-6,
637,123026,4294,1.4565468956692576E-5,
638,123027,6707,2.2803454844150542E-5,
639,123028,4012,5.733233342543755E-6,
640,123029,3533,7.737945410380791E-5,
641,123030,1242,4.119095530703637E-5,
642,123040,35384,2.1820159141370277E-4,
643,123050,20914,5.287851358779095E-7,
644,123061,22208,3.365330537383501E-5,
645,123062,53679,5.874716501935843E-4,
646,123063,11792,0.0013094510393442899,
647,123064,10011,5.67030894066058E-4,
648,123065,955,0.0010942953139407988,
649,123066,9836,3.953827835083493E-5,
650,123067,5567,3.4070223376444136E-5,
651,123068,5624,3.1371836799827157E-7,
652,123069,7650,8.222972549194353E-6,
653,123070,30938,2.1186602255948695E-5,
654,123080,25327,1.9379369313630057E-5,
655,123090,4029,2.9871279260137973E-4,
656,124100,3418,0.0035436223492156926,
657,124200,6405,0.0,
658,124201,20935,2.1230202031271173E-5,
659,124202,8961,0.0,
660,124203,10671,0.0,
661,124204,6190,0.0,
662,124205,3410,0.0,
663,124206,8813,0.0,
664,124207,4841,0.0,
665,124208,6792,1.4303461755563988E-6,
666,124209,4608,0.0,
667,124300,3108,0.007387459982813136,
668,124401,3387,1.620990862493407E-4,
669,124402,11632,2.9596996257949204E-5,
670,124403,1947,5.3569181865885844E-5,
671,124404,17489,0.0027756752442647226,
672,124405,15787,0.001808079348072101,
673,124406,9181,6.471731395060223E-4,
674,124407,15634,2.727202899059145E-4,
675,124408,7792,0.001682582294343544,
676,124409,21469,9.15181930888837E-4,
677,124501,7251,1.9921286844375359E-4,
678,124502,18742,4.549895927962853E-5,
679,124503,9817,8.50708940027187E-5,
680,124504,10116,1.911703886449209E-5,
681,124505,8244,3.4454345734946933E-4,
682,124506,17495,0.001531239842894467,
683,124507,1655,7.691535525865792E-5,
684,124508,19929,3.9228063743905605E-5,
685,124509,3805,0.00198363261423742,
686,124600,36293,5.629738493957863E-5,
687,124700,3227,8.32996444088564E-4,
688,124800,24464,0.0,
689,124910,814,4.7852252101255075E-6,
690,124920,20398,2.14721241832831E-4,
691,124931,4528,2.718568115137451E-5,
692,124932,12529,5.606735583599777E-7,
693,124933,6339,2.2150757001031975E-4,
694,124934,6158,2.7657577888511264E-4,
695,124935,455,5.558258146607923E-4,
696,124936,10652,2.1693640248779178E-4,
697,124937,5088,1.9769970127351618E-7,
698,124938,2932,3.594740090826879E-6,
699,124939,1244,1.1080184966202001E-5,
700,124940,14766,5.177356151114107E-7,
701,124950,5280,2.6086800378097824E-5,
702,124960,22318,8.13896412893126E-6,
703,124970,1182,5.708380089654424E-5,
704,124980,17130,2.568799337552415E-4,
705,124990,38051,0.0013517457270673168,
706,125100,1001,1.7728928367580574E-4,
707,125201,4222,0.0018756071185300834,
708,125202,5277,0.001142088049110181,
709,125203,1353,5.995625274564737E-4,
710,125204,4991,4.139105872042733E-6,
711,125205,5767,3.0596038067241306E-4,
712,125206,9043,0.0012976213277813597,
713,125207,1457,0.0010173551257971762,
714,125208,13520,0.001282307732951771,
715,125209,14535,7.853967371797574E-4,
716,125300,13431,0.002477495159674055,
717,125401,1099,3.057019884170966E-4,
718,125402,946,0.0,
719,125403,174,0.0,
720,125404,15472,5.177831662556923E-4,
721,125405,1666,0.007381749156155046,
722,125406,1092,5.152886858925703E-6,
723,125407,2852,0.0012171846402905036,
724,125408,11142,1.641872207705168E-4,
725,125409,5118,2.912219804745932E-5,
726,125510,39354,1.1311969605120918E-4,
727,125520,38719,5.754699045494612E-4,
728,125531,5811,3.9583407236533365E-5,
729,125532,5982,3.010597500822856E-4,
730,125533,12861,5.911302916046082E-4,
731,125534,9070,8.640760531451248E-4,
732,125535,8126,1.379884389913719E-5,
733,125536,26970,1.5370035876034247E-4,
734,125537,7597,2.632212376081696E-5,
735,125538,8345,2.0651849660365774E-4,
736,125539,3625,0.0,
737,125540,28185,3.122329579007933E-4,
738,125550,11094,2.4314277155677622E-4,
739,125561,4720,0.0011510377962266564,
740,125562,4613,0.0010715202166351361,
741,125563,2050,5.791272435176869E-4,
742,125564,3862,0.0022560373634261032,
743,125565,4192,0.005719918770532227,
744,125566,6509,8.32481783561412E-4,
745,125567,5771,0.0027763837040830366,
746,125568,6092,9.631751563340318E-4,
747,125569,3866,0.0018184972978630214,
748,125570,7460,4.867002417868334E-4,
749,125580,29518,0.0021761624370976868,
750,125590,3542,0.0011849691021046666,
751,125601,1659,0.004634876786477194,
752,125602,5655,9.833533468707988E-4,
753,125603,8435,2.8899640579245186E-4,
754,125604,1875,3.2261758166306237E-4,
755,125605,2118,0.0011496707409627052,
756,125606,14253,1.0056356757329809E-4,
757,125607,8709,8.236875528901564E-5,
758,125608,1909,1.8260818336507685E-4,
759,125609,3590,0.0015020854740655746,
760,125700,10009,0.0013497911350395999,
761,125801,2344,0.0023063808419685455,
762,125802,18548,0.001163853433822087,
763,125803,879,2.1781283680587766E-4,
764,125804,25626,3.8809271663388937E-4,
765,125805,3630,0.005719940903170379,
766,125806,2569,0.0043598320355714955,
767,125807,3379,0.004393314067491852,
768,125808,1554,9.764966770456473E-4,
769,125809,4237,2.6405468218465957E-4,
770,125900,21988,0.006326274696215438,
771,126000,14216,0.0,
772,126010,17609,0.00523457160348415,
773,126020,10837,0.006641750718322133,
774,126030,7258,0.012903382692797753,
775,126041,933,0.00688008242372508,
776,126042,23196,6.259760931526324E-5,
777,126043,13881,0.003942928416857216,
778,126044,5354,2.21574819971836E-4,
779,126045,1345,9.358640130962766E-4,
780,126046,8867,3.02357353647303E-4,
781,126047,494,2.55029372095882E-4,
782,126048,4234,0.002574795059970561,
783,126049,5274,2.108580396545156E-4,
784,126050,3970,6.020218387733682E-5,
785,126060,6410,0.0,
786,126070,6557,0.0,
787,126080,13661,2.006080985175153E-6,
788,126090,7863,2.2020118403322792E-7,
789,127100,6765,6.937128937742983E-5,
790,127200,5107,0.0,
791,127201,317,0.0,
792,127202,23935,0.0,
793,127203,8339,0.0,
794,127204,13276,7.974061752199053E-7,
795,127205,18852,0.0,
796,127206,6514,0.0,
797,127207,624,0.0,
798,127208,15023,0.0,
799,127209,20663,2.0853088456137E-4,
800,127300,12402,0.0,
801,127301,1398,0.0,
802,127302,6859,0.0,
803,127303,12588,1.1321587514403182E-4,
804,127304,16009,1.2205908993209443E-5,
805,127305,2474,7.984369532647659E-5,
806,127306,8525,0.0,
807,127307,17408,6.096806924710443E-5,
808,127308,6088,0.0,
809,127309,7623,2.106213583146004E-4,
810,127400,33840,1.716652784020867E-7,
811,127410,26930,1.0712618834948931E-6,
812,127420,7055,0.0,
813,127421,3722,0.0,
814,127422,1590,0.0,
815,127423,2244,0.0,
816,127424,1519,0.0,
817,127425,3927,0.0,
