system:index,PfafIDIrrWW_monthY2014M11,countIrrWW_monthY2014M11,meanIrrWW_monthY2014M11,.geo
87,112700,9177,0.0,
88,112801,6769,0.0,
89,112802,7135,0.0,
90,112803,17267,0.0,
91,112804,9185,0.0,
92,112805,5556,0.0,
93,112806,6540,0.0,
94,112807,9643,0.0,
95,112808,3496,0.0,
96,112809,10746,0.0,
97,112901,27,0.0,
98,112902,3218,0.0,
99,112903,1169,0.0,
100,112904,2951,0.0,
101,112905,37,0.0,
102,112906,2413,0.0,
103,112907,779,0.0,
104,112908,5204,0.0,
105,112909,20422,6.737749348162549E-5,
106,113000,4675,0.0,
107,114001,54761,0.0,
108,114002,2390,0.0,
109,114100,1656,5.620222840798647E-4,
110,114210,16802,3.323151197689744E-5,
111,114221,2409,4.496207601688223E-7,
112,114222,5839,0.0,
113,114223,174,0.0,
114,114224,77580,2.7646265848783406E-6,
115,114225,2250,0.0,
116,114226,17050,4.3140254086697323E-7,
117,114227,24212,0.0,
118,114228,5771,0.0,
119,114229,9213,0.0,
120,114230,2510,0.0,
121,114240,9987,0.0,
122,114250,4469,0.0,
123,114260,6798,0.0,
124,114270,14977,3.020100294514455E-6,
125,114281,1050,3.3638773014160887E-5,
126,114282,6319,0.0,
127,114283,60,0.0,
128,114284,14492,0.0,
129,114285,1297,0.0,
130,114286,6726,0.0,
131,114287,4228,0.0,
132,114288,2619,0.0,
133,114289,5390,0.0,
134,114290,26586,1.5789238359589436E-4,
135,114300,722,0.011449295232500703,
136,114410,3376,5.691904096256536E-9,
137,114411,11647,0.0020325106590024754,
138,114412,3525,0.0,
139,114413,15127,7.80226143130098E-6,
140,114414,3267,8.902283265172914E-7,
141,114415,1,7.271777974373967E-5,
142,114416,4264,0.0,
143,114417,542,5.8719834596976325E-5,
144,114418,12522,2.2511140785854326E-8,
145,114419,3385,0.0,
146,114420,17640,1.4066605983092181E-8,
147,114430,12313,2.0011655923215985E-5,
148,114441,1660,1.5661629921203345E-5,
149,114442,3796,5.427088578968371E-7,
150,114443,23070,7.316046790828002E-7,
151,114444,3586,0.0,
152,114445,6066,0.0,
153,114446,8489,0.0,
154,114447,2883,0.0,
155,114448,12265,0.0,
156,114449,8665,0.0,
157,114450,473,9.055984099790728E-6,
158,114460,29132,3.394477784599535E-5,
159,114470,26976,9.536361585996076E-6,
160,114480,17674,8.903999024316087E-8,
161,114490,22455,1.0579252792304868E-7,
162,114500,27914,8.654794538900649E-4,
163,114601,5823,0.0,
164,114602,10662,7.96880267919919E-4,
165,114603,506,2.1148691703084087E-5,
166,114604,6933,0.0,
167,114605,4090,1.7722665775596969E-6,
168,114606,5583,6.228360302432797E-6,
169,114607,21267,4.280209500670364E-6,
170,114608,3869,0.0,
171,114609,2978,0.0,
172,114701,4745,0.006557413136798463,
173,114702,5013,7.339081053759276E-5,
174,114703,5019,5.630782806914439E-4,
175,114704,8359,1.5410670595034406E-6,
176,114705,9685,6.792914380742467E-6,
177,114706,1442,0.0,
178,114707,446,0.0,
179,114708,1479,0.0,
180,114709,13,0.0,
181,114801,5712,1.9354752658479747E-6,
182,114802,3134,0.0,
183,114803,856,0.0,
184,114804,3306,5.563116367780689E-8,
185,114805,5341,0.0,
186,114806,4465,0.0,
187,114807,8853,1.542384096216073E-6,
188,114808,9325,3.7827750775220257E-6,
189,114809,12520,2.043601671828278E-6,
190,114910,24602,4.787548064097522E-5,
191,114920,13186,3.6282238884274146E-6,
192,114931,367,1.1402995548595849E-4,
193,114932,6668,1.0110142060552484E-6,
194,114933,3381,0.0,
195,114934,4835,0.0,
196,114935,10129,7.621819200225477E-6,
197,114936,1413,0.0,
198,114937,2005,0.0,
199,114938,7122,0.0,
200,114939,3723,0.0,
201,114940,17917,6.051263816159475E-7,
202,114950,8839,0.0,
203,114960,17499,1.1502730620974665E-4,
204,114970,3830,0.0,
205,114980,12419,2.2397172322100804E-7,
206,114990,32085,1.7459497733485479E-4,
207,115101,71040,5.255808534062451E-5,
208,115102,2813,1.413016693857021E-4,
209,115103,1057,0.0,
210,115201,4944,2.026329432968692E-7,
211,115202,7332,1.3904732819634496E-4,
212,115203,9279,8.923137513555332E-4,
213,115204,4711,0.0,
214,115205,18925,1.078523834229747E-5,
215,115206,1020,0.0,
216,115207,6669,1.085814747115536E-4,
217,115208,4606,3.1961508321895977E-7,
218,115209,6567,2.9104587043389378E-5,
219,115300,31550,1.116365300725973E-4,
220,115410,59,0.0,
221,115421,2746,0.0,
222,115422,5910,0.0,
223,115423,190,0.0,
224,115424,27002,4.3823182006051404E-4,
225,115425,317,0.0,
226,115426,4129,3.354206721011895E-6,
227,115427,2339,0.0,
228,115428,1980,0.0,
229,115429,11579,8.947058525713024E-5,
230,115430,18309,0.0,
231,115440,14238,0.0,
232,115451,34,0.0,
233,115452,3041,0.0,
234,115453,6141,2.28552916494826E-5,
235,115454,5229,3.106895494104416E-5,
236,115455,8528,1.0606860903720135E-5,
237,115456,4944,0.0,
238,115457,740,0.0,
239,115458,4129,1.384060901359093E-5,
240,115459,17083,8.072254977386283E-5,
241,115460,8270,6.375668801867906E-5,
242,115470,9268,9.641844737347663E-5,
243,115480,12405,0.0,
244,115490,6089,0.0,
245,115501,6,0.0,
246,115502,8893,0.0,
247,115503,750,0.0,
248,115504,2436,0.0,
249,115505,2096,0.0,
250,115506,7486,0.0,
251,115507,574,0.0,
252,115508,7481,0.0,
253,115509,7552,0.0,
254,115601,269,0.0,
255,115602,21806,7.095146012461187E-5,
256,115603,1991,2.463102552719388E-6,
257,115604,2276,2.777379500564416E-4,
258,115605,19149,2.8119219529809685E-4,
259,115606,1710,3.8385361073962584E-4,
260,115607,4877,6.630761616221164E-5,
261,115608,12255,2.1203074374043552E-4,
262,115711,18,0.0,
263,115712,7528,2.5416674347782344E-6,
264,115713,7,0.0,
265,115714,25076,4.4212986404754416E-5,
266,115715,13882,3.659136273068039E-4,
267,115716,6926,3.0154233766534644E-4,
268,115717,32235,4.8065333334505755E-4,
269,115718,4428,3.198254253460613E-4,
270,115719,27564,4.403385057341912E-4,
271,115720,175,0.0,
272,115730,15209,1.83022831572543E-5,
273,115740,4470,0.0,
274,115750,4443,0.0,
275,115801,15355,8.0765027616016E-5,
276,115802,8564,1.7570508988069756E-5,
277,115803,22718,2.1080168930435966E-5,
278,115804,1554,0.0,
279,115805,2794,0.0,
280,115806,5497,0.0,
281,115807,2697,0.0,
282,115808,8272,0.0,
283,115809,7022,0.0,
284,115900,20078,2.6305567190088096E-6,
285,116001,3505,6.265712133413246E-5,
286,116002,38883,4.375134619113492E-5,
287,116003,3319,4.356349496593734E-5,
288,116004,21261,1.357281424535715E-4,
289,116005,3515,0.0,
290,116006,4365,0.0,
291,116007,6990,0.0,
292,116008,3767,0.0,
293,116009,7974,2.339376102355922E-5,
294,117000,10611,1.202872676193088E-4,
295,117100,200,0.0,
296,117101,327,0.0,
297,117102,12545,5.442023441923474E-6,
298,117103,154,0.0,
299,117104,13065,0.0,
300,117105,9005,0.0,
301,117106,6687,5.161547385165402E-5,
302,117107,528,0.0,
303,117108,11426,1.4093657985147295E-5,
304,117109,3709,0.0,
305,117201,2410,2.1687425190638473E-5,
306,117202,9093,0.0,
307,117203,5632,1.264727426209686E-5,
308,117204,15089,2.0074926378916978E-5,
309,117205,7273,8.598927914492477E-5,
310,117206,15598,3.0939299983709615E-5,
311,117207,2233,0.002030805477245264,
312,117208,6528,4.937374068742702E-4,
313,117209,47115,8.164883946553767E-4,
314,117300,3443,1.4827366849495485E-4,
315,117310,1731,0.0,
316,117320,9733,1.036849594749286E-4,
317,117321,35,0.0,
318,117322,3445,1.2463866784323769E-5,
319,117323,4536,5.389722424047907E-5,
320,117324,8445,3.385470311670311E-5,
321,117325,4901,1.4272954883629528E-4,
322,117326,10718,1.1773947858556972E-5,
323,117327,860,2.7989988026048333E-4,
324,117328,3379,6.055691193470656E-5,
325,117329,8495,0.0012525613808280962,
326,117331,962,2.6472671801193508E-6,
327,117332,8998,4.1061163315724224E-5,
328,117333,1609,1.0399205741638326E-5,
329,117334,4584,5.470903883482236E-6,
330,117335,130,3.5016475774345016E-5,
331,117336,5124,4.1856821038671926E-5,
332,117337,3766,3.053196623491911E-5,
333,117338,7822,1.64285924042561E-4,
334,117339,4481,3.4374896951659166E-5,
335,117340,3629,1.2249135175097114E-5,
336,117341,3562,5.8444655656397425E-5,
337,117342,1453,0.003265027971351106,
338,117343,225,3.783900361167258E-4,
339,117344,24075,1.2039484968475578E-5,
340,117345,1996,3.9059468289359537E-4,
341,117346,2560,0.002794118272213029,
342,117347,7977,3.3128698853206076E-4,
343,117348,6817,0.0012987103381528016,
344,117349,7746,0.002160492840445764,
345,117350,9106,0.0,
346,117360,1417,0.0,
347,117361,8261,4.661161114902046E-5,
348,117362,4616,0.0,
349,117363,1954,4.8566035603781035E-4,
350,117364,3249,9.834083605955607E-5,
351,117365,5139,0.0010718624786161858,
352,117366,3863,3.143030578443104E-4,
353,117367,10234,2.5883066703413625E-4,
354,117368,3636,0.0,
355,117369,8350,3.1539820524013816E-5,
356,117370,289,4.7562431766580345E-4,
357,117380,20668,3.5091351580103123E-4,
358,117390,8986,2.86153814340935E-5,
359,117400,31535,7.574757793707921E-5,
360,117410,6659,1.246261576059429E-6,
361,117420,9684,0.0,
362,117430,6244,0.0,
363,117441,7455,0.0,
364,117442,30064,3.739928921996177E-7,
365,117443,1483,0.0,
366,117444,4685,3.975262079641291E-7,
367,117445,6049,1.0216831399735623E-4,
368,117446,6873,5.5382311850974974E-5,
369,117447,7098,3.0804446978171518E-6,
370,117448,11424,4.6103823863834686E-5,
371,117449,10133,4.069234264978911E-5,
372,117450,23656,1.6649181132317076E-4,
373,117460,32576,0.0,
374,117470,3648,0.0,
375,117480,6353,5.889352540684612E-4,
376,117490,34383,0.0012537813724362485,
377,117501,4101,0.0,
378,117502,19773,8.483921387285816E-7,
379,117503,131,0.0,
380,117504,4880,0.0,
381,117505,1891,0.0,
382,117506,20274,1.7799787881043658E-5,
383,117507,1796,8.478435653096472E-5,
384,117508,7144,1.6776944207570513E-4,
385,117509,6695,7.097794889110832E-6,
386,117610,21194,4.955979457876055E-5,
387,117621,20963,0.0,
388,117622,7510,0.0,
389,117623,6148,0.0,
390,117624,5529,0.0,
391,117625,3107,0.0,
392,117626,5092,1.5424382526350686E-7,
393,117627,2338,0.0,
394,117628,4803,1.7730734905116155E-6,
395,117629,17441,1.4200427738777789E-5,
396,117630,7944,0.0,
397,117640,12237,4.2895593063195575E-6,
398,117650,27139,0.0,
399,117660,11080,7.6916217686801E-5,
400,117670,16159,6.636785767213301E-7,
401,117680,7373,1.8421453939795272E-6,
402,117690,8974,0.0,
403,117701,4237,1.3680301651394197E-7,
404,117702,3062,0.0,
405,117703,3098,0.0,
406,117704,29472,3.5894656315804125E-5,
407,117705,3488,1.1045285566762393E-4,
408,117706,12305,7.801766100846501E-5,
409,117707,5022,4.559787993263237E-5,
410,117708,6600,0.0,
411,117709,6,0.0,
412,117801,19386,1.1556071513537306E-5,
413,117802,8138,1.6725981358091778E-5,
414,117803,4481,0.0,
415,117804,4823,0.0,
416,117805,9139,0.0,
417,117806,4243,0.0,
418,117807,14182,3.0013040623712377E-6,
419,117808,4009,1.785759862805424E-5,
420,117809,5404,4.813652378142687E-7,
421,117911,4254,0.0,
422,117912,11369,0.0,
423,117913,4828,0.0,
424,117914,9748,0.0,
425,117915,2892,0.0,
426,117916,4522,0.0,
427,117917,881,0.0,
428,117918,3489,0.0,
429,117919,3366,0.0,
430,117920,12385,7.25411269749348E-5,
431,117930,3842,0.0,
432,117940,17976,2.441955611157365E-5,
433,117950,35035,5.232918001255085E-6,
434,117960,27987,6.647672050376749E-6,
435,117970,4764,0.0,
436,117980,23322,2.8998198376265555E-5,
437,117990,502,0.0,
438,121000,5402,2.887444168966255E-4,
439,122100,13683,6.78290332810555E-5,
440,122211,6406,4.6644870004839474E-5,
441,122212,1855,2.130093767384973E-4,
442,122213,3138,6.034898872776499E-6,
443,122214,5851,0.006372437493245749,
444,122215,3894,0.007352415915220291,
445,122216,2115,0.0018653021251520236,
446,122217,20739,1.822170950893826E-4,
447,122218,7387,2.5185687511870297E-5,
448,122219,381,0.0,
449,122220,10173,9.050398532911052E-5,
450,122230,15251,4.690283030098223E-5,
451,122240,13981,1.4751421924040056E-4,
452,122250,4175,2.186539320036672E-4,
453,122260,9898,1.2808144135607785E-4,
454,122270,25323,9.790786074902522E-5,
455,122281,58,0.0,
456,122282,18679,1.314810553782528E-5,
457,122283,8866,4.04679194739835E-5,
458,122284,3054,1.893583423734341E-5,
459,122285,1410,1.1341873810180763E-5,
460,122286,2459,2.1537041310290965E-4,
461,122287,2283,0.0,
462,122288,5474,1.4930844193899884E-4,
463,122289,4972,4.2832878914909723E-5,
464,122290,14591,5.7804547681612726E-5,
465,122310,31891,4.301197155874348E-5,
466,122321,1222,0.0,
467,122322,23462,5.4118460787261326E-5,
468,122323,1012,9.534001902658382E-6,
469,122324,26869,4.278324502025224E-4,
470,122325,566,9.56101144628566E-5,
471,122326,979,0.0,
472,122327,743,0.0,
473,122328,2014,0.0,
474,122329,9878,4.298514498334935E-4,
475,122330,1421,9.075106139733327E-4,
476,122340,19786,1.9840970903404843E-5,
477,122350,11368,3.7133764910490184E-5,
478,122360,35190,1.793828968346146E-5,
479,122371,6512,1.4753120367585357E-5,
480,122372,2747,0.0,
481,122373,5796,2.7579728472351088E-6,
482,122374,6294,4.906543321636671E-6,
483,122375,2608,0.0,
484,122376,11494,3.4047683788052363E-4,
485,122377,3260,0.0,
486,122378,2622,0.0,
487,122379,170,0.0,
488,122380,30585,6.593614093915782E-4,
489,122390,928,0.0,
490,122410,9362,2.315008278523003E-4,
491,122421,1196,9.906998171619542E-5,
492,122422,18009,1.0571391279444522E-4,
493,122423,7491,3.687170204388653E-4,
494,122424,10799,4.946546266548699E-4,
495,122425,914,5.100399472766296E-6,
496,122426,4254,5.393291928632436E-4,
497,122427,5533,0.0032881061036491035,
498,122428,2222,4.115004052111159E-4,
499,122429,3051,6.937460834897932E-4,
500,122430,27772,5.504655358456201E-4,
501,122440,12555,5.959996289788533E-4,
502,122450,18864,2.5000158006523876E-4,
503,122460,7469,1.324673880121289E-6,
504,122470,3244,2.1186316750134433E-4,
505,122480,5516,4.1663971182581753E-4,
506,122491,6706,2.741786166230114E-4,
507,122492,3053,2.897965954877754E-6,
508,122493,1532,4.915930246662042E-4,
509,122494,2788,5.516890548118156E-4,
510,122495,5977,6.944180137625435E-4,
511,122496,5303,7.491894269146915E-4,
512,122497,1273,2.9065610111516624E-4,
513,122498,3034,7.323358449567673E-5,
514,122499,10962,3.64033502779751E-5,
515,122500,23063,6.844821881539289E-4,
516,122611,9237,0.005829073176735451,
517,122612,5371,0.0018710274572265812,
518,122613,192,0.0,
519,122614,4748,0.0,
520,122615,4622,9.498851350826319E-4,
521,122616,10095,6.840224536843293E-5,
522,122617,15119,6.069037945887262E-5,
523,122618,8593,0.0,
524,122619,19409,3.0085747897896372E-5,
525,122620,12619,2.0996337405957527E-5,
526,122630,2524,6.588580680810664E-5,
527,122640,29501,0.0,
528,122650,5639,1.1247011829826695E-4,
529,122660,16242,1.7694206563313982E-4,
530,122670,3328,2.5275908873246467E-5,
531,122680,11281,2.710779323305619E-4,
532,122690,29803,0.0012413157853488174,
533,122710,5407,5.38823323720966E-4,
534,122722,5618,2.5301062921072564E-4,
535,122723,11478,3.891454629814296E-5,
536,122724,14659,3.5014112618912257E-4,
537,122725,8871,4.5833939999214615E-5,
538,122726,3932,5.834222940034736E-4,
539,122727,1890,0.0,
540,122728,7726,1.395402716016316E-4,
541,122729,8395,3.4947627881315777E-4,
542,122730,4711,9.181434010450451E-6,
543,122740,8391,0.0,
544,122750,4912,1.5441002181321148E-4,
545,122760,12525,0.0,
546,122770,24193,3.282930386691999E-4,
547,122781,503,2.0993223037527582E-5,
548,122782,2807,0.0,
549,122783,2653,0.0,
550,122784,25385,5.03779633919054E-5,
551,122785,1998,0.0,
552,122786,1849,0.0,
553,122787,5021,9.186938255649096E-5,
554,122788,7791,2.4909430784552756E-5,
555,122789,5635,2.566576583942295E-4,
556,122790,26804,1.0238901382087837E-4,
557,122810,16351,1.951937626914571E-6,
558,122820,26020,0.0,
559,122830,15823,0.0,
560,122841,427,0.0,
561,122842,3197,0.0,
562,122843,2941,0.0,
563,122844,5885,0.0,
564,122845,151,0.0,
565,122846,18775,0.0,
566,122847,2010,0.0,
567,122848,6351,0.0,
568,122849,6829,0.0,
569,122851,10,0.0,
570,122852,5277,0.0,
571,122853,162,0.0,
572,122854,5104,0.0,
573,122855,11928,0.0,
574,122856,6580,0.0,
575,122857,2106,0.0,
576,122858,6842,0.0,
577,122859,830,0.0,
578,122860,9486,0.0,
579,122870,11735,0.0,
580,122880,12156,0.0,
581,122890,11676,0.0,
582,122911,7164,4.748377836258007E-5,
583,122912,18732,2.5949416089644496E-6,
584,122913,17705,9.655300572240665E-5,
585,122914,9276,1.3939993913823626E-5,
586,122915,11505,0.0,
587,122916,10313,0.0,
588,122917,400,0.0,
589,122918,13061,0.0,
590,122919,11179,0.0,
591,122921,609,0.0,
592,122922,9754,0.0,
593,122923,614,0.0,
594,122924,15537,0.0,
595,122925,2123,0.0,
596,122926,5763,0.0,
597,122927,501,0.0,
598,122928,6274,0.0,
599,122929,9474,0.0,
600,122930,30101,1.1982279535642744E-7,
601,122941,75,0.0,
602,122942,6053,0.0,
603,122943,2293,0.0,
604,122944,6592,0.0,
605,122945,2501,0.0,
606,122946,7806,0.0,
607,122947,17374,0.0,
608,122948,3721,0.0,
609,122949,9816,0.0,
610,122950,306,0.0,
611,122961,3054,0.0,
612,122962,3634,0.0,
613,122963,1190,0.0,
614,122964,25207,0.0,
615,122965,3358,0.0,
616,122966,6034,0.0,
617,122967,2557,0.0,
618,122968,27002,0.0,
619,122969,14397,0.0,
620,122970,33383,0.0,
621,122981,643,0.0,
622,122982,22493,0.0,
623,122983,1336,0.0,
624,122984,2966,0.0,
625,122985,6665,0.0,
626,122986,4664,0.0,
627,122987,4784,0.0,
628,122988,2411,0.0,
629,122989,3747,0.0,
630,122990,28675,0.0,
631,123010,21695,6.129259282668311E-6,
632,123021,399,0.0011365309965517781,
633,123022,5200,3.131055351146583E-5,
634,123023,1477,0.001097526141502766,
635,123024,11268,2.9903635314535024E-6,
636,123025,1247,3.4236078146915964E-6,
637,123026,4294,1.6456377446336335E-5,
638,123027,6707,2.190377955132955E-5,
639,123028,4012,6.48221046856013E-6,
640,123029,3533,9.735554649245802E-5,
641,123030,1242,4.024847862260523E-5,
642,123040,35384,1.8985730622593654E-4,
643,123050,20914,9.217188755074882E-7,
644,123061,22208,3.502891160682992E-5,
645,123062,53679,7.205734778334225E-4,
646,123063,11792,0.0015601613717584524,
647,123064,10011,7.977693432458211E-4,
648,123065,955,0.001568025381027442,
649,123066,9836,7.534940069582147E-5,
650,123067,5567,4.455165982518337E-5,
651,123068,5624,3.969705139553601E-7,
652,123069,7650,1.0926024948464154E-5,
653,123070,30938,3.160263886625179E-5,
654,123080,25327,3.390388576945798E-5,
655,123090,4029,3.162996900313516E-4,
656,124100,3418,0.006147878813799814,
657,124200,6405,0.0,
658,124201,20935,4.1108907528922935E-5,
659,124202,8961,0.0,
660,124203,10671,0.0,
661,124204,6190,0.0,
662,124205,3410,0.0,
663,124206,8813,0.0,
664,124207,4841,0.0,
665,124208,6792,1.960720657592543E-6,
666,124209,4608,0.0,
667,124300,3108,0.013314945516670373,
668,124401,3387,2.785590583086887E-4,
669,124402,11632,4.636893490242794E-5,
670,124403,1947,8.162164067469767E-5,
671,124404,17489,0.0047889760459338395,
672,124405,15787,0.0026935246905912483,
673,124406,9181,0.0014642057303368577,
674,124407,15634,5.096302237181714E-4,
675,124408,7792,0.0029225858152603337,
676,124409,21469,0.0016343172812529215,
677,124501,7251,3.8097257739275474E-4,
678,124502,18742,9.450610954993287E-5,
679,124503,9817,1.8422289078006036E-4,
680,124504,10116,2.660625202519694E-5,
681,124505,8244,7.35630515831772E-4,
682,124506,17495,0.0029899803197120643,
683,124507,1655,9.291432286991693E-5,
684,124508,19929,5.2917184966830963E-5,
685,124509,3805,0.002409134855891094,
686,124600,36293,8.127194073434214E-5,
687,124700,3227,0.0011939237505913503,
688,124800,24464,0.0,
689,124910,814,9.528616047813795E-6,
690,124920,20398,7.322700769928482E-4,
691,124931,4528,6.178324400779329E-5,
692,124932,12529,1.423363075702869E-6,
693,124933,6339,5.305372555666784E-4,
694,124934,6158,8.255156314615342E-4,
695,124935,455,0.001027295321141604,
696,124936,10652,9.180701565207599E-4,
697,124937,5088,3.653949981321166E-7,
698,124938,2932,6.275036108227771E-6,
699,124939,1244,2.010231647132297E-5,
700,124940,14766,1.0151114113295928E-6,
701,124950,5280,8.85583243962543E-5,
702,124960,22318,8.32797956672089E-6,
703,124970,1182,1.1819337974424389E-4,
704,124980,17130,4.6479525739059993E-4,
705,124990,38051,0.002147280928795876,
706,125100,1001,2.671999681249059E-4,
707,125201,4222,0.0028859709496779047,
708,125202,5277,0.001993194512114648,
709,125203,1353,9.772475467534284E-4,
710,125204,4991,6.746470459260288E-6,
711,125205,5767,3.29947565002887E-4,
712,125206,9043,0.0018650869553324268,
713,125207,1457,8.138246748805447E-4,
714,125208,13520,0.0018020579448744909,
715,125209,14535,7.985850975623832E-4,
716,125300,13431,0.002703926691281086,
717,125401,1099,1.6693712057822262E-4,
718,125402,946,0.0,
719,125403,174,0.0,
720,125404,15472,5.051711821814488E-4,
721,125405,1666,0.007904130715103803,
722,125406,1092,5.5236402906068095E-6,
723,125407,2852,0.001297270688712669,
724,125408,11142,9.775271327156068E-5,
725,125409,5118,2.958163049904154E-5,
726,125510,39354,1.2094704438840282E-4,
727,125520,38719,7.719857631355579E-4,
728,125531,5811,4.0927420185519994E-5,
729,125532,5982,3.4427577312828E-4,
730,125533,12861,5.641123801623206E-4,
731,125534,9070,9.24592610873983E-4,
732,125535,8126,1.3349850981224773E-5,
733,125536,26970,2.5498829440182816E-4,
734,125537,7597,2.436432432071514E-5,
735,125538,8345,2.9295696486025965E-4,
736,125539,3625,0.0,
737,125540,28185,4.7721284181886594E-4,
738,125550,11094,2.3343659995027547E-4,
739,125561,4720,0.0011127824789801462,
740,125562,4613,0.0011033301353242585,
741,125563,2050,5.026695943398481E-4,
742,125564,3862,0.0019994688126686176,
743,125565,4192,0.005808265721243344,
744,125566,6509,9.542087191760522E-4,
745,125567,5771,0.002789804715090741,
746,125568,6092,7.994205585383312E-4,
747,125569,3866,0.0012190029195176904,
748,125570,7460,3.7019205390040116E-4,
749,125580,29518,0.001761987979390491,
750,125590,3542,9.811278206513152E-4,
751,125601,1659,0.0033089991502373833,
752,125602,5655,3.964200112609511E-4,
753,125603,8435,1.7205634526144543E-4,
754,125604,1875,1.8679322213103247E-4,
755,125605,2118,6.744135481217979E-4,
756,125606,14253,7.270546219426785E-5,
757,125607,8709,5.977208268246222E-5,
758,125608,1909,9.783344293771944E-5,
759,125609,3590,0.0010786238479364033,
760,125700,10009,5.422091571884367E-4,
761,125801,2344,8.773739335120255E-4,
762,125802,18548,6.329915756720662E-4,
763,125803,879,6.583561235450282E-5,
764,125804,25626,2.583788286993669E-4,
765,125805,3630,0.0033546423168883724,
766,125806,2569,0.001920287424623973,
767,125807,3379,0.002328489638387252,
768,125808,1554,6.71011017971564E-4,
769,125809,4237,1.6407095080667414E-4,
770,125900,21988,0.0044373639465530215,
771,126000,14216,0.0,
772,126010,17609,0.0029699958590383093,
773,126020,10837,0.0036283187379758746,
774,126030,7258,0.00883544295467334,
775,126041,933,0.00762240591948089,
776,126042,23196,6.00463621695092E-5,
777,126043,13881,0.0029973120156056346,
778,126044,5354,1.7063005019050018E-4,
779,126045,1345,5.512057129059294E-4,
780,126046,8867,2.5300322690810544E-4,
781,126047,494,2.2537491028217727E-4,
782,126048,4234,0.0010192439189944812,
783,126049,5274,1.745293569278071E-4,
784,126050,3970,6.675016830612482E-5,
785,126060,6410,0.0,
786,126070,6557,0.0,
787,126080,13661,1.270215200249343E-6,
788,126090,7863,3.31540403073732E-7,
789,127100,6765,6.316639289950508E-5,
790,127200,5107,0.0,
791,127201,317,0.0,
792,127202,23935,0.0,
793,127203,8339,0.0,
794,127204,13276,1.1640743560436935E-6,
795,127205,18852,0.0,
796,127206,6514,0.0,
797,127207,624,0.0,
798,127208,15023,0.0,
799,127209,20663,1.3580756815124485E-4,
800,127300,12402,0.0,
801,127301,1398,0.0,
802,127302,6859,0.0,
803,127303,12588,1.1478173014190405E-4,
804,127304,16009,1.2188547377925358E-5,
805,127305,2474,7.973012936079071E-5,
806,127306,8525,0.0,
807,127307,17408,5.09830238446173E-5,
808,127308,6088,0.0,
809,127309,7623,1.3811454462864717E-4,
810,127400,33840,1.3283201910958872E-7,
811,127410,26930,9.185008194729044E-7,
812,127420,7055,0.0,
813,127421,3722,0.0,
814,127422,1590,0.0,
815,127423,2244,0.0,
816,127424,1519,0.0,
817,127425,3927,0.0,
